address,price,beds,baths,area,statusText,latitude,longitude,url
"21833 N 34th Ave, Phoenix, AZ 85027","$450,000",3,2,1503,House for sale,33.68498,-112.13168,https://www.zillow.comhttps://www.zillow.com/homedetails/21833-N-34th-Ave-Phoenix-AZ-85027/7933086_zpid/
"12342 S Shoshoni Dr, Phoenix, AZ 85044","$365,000",2,2,1447,House for sale,33.335342,-111.98364,https://www.zillow.comhttps://www.zillow.com/homedetails/12342-S-Shoshoni-Dr-Phoenix-AZ-85044/8257623_zpid/
"26264 N 46th St, Phoenix, AZ 85050","$699,900",3,2,2151,House for sale,33.725395,-111.980576,https://www.zillow.comhttps://www.zillow.com/homedetails/26264-N-46th-St-Phoenix-AZ-85050/7983858_zpid/
"4218 S 46th Pl, Phoenix, AZ 85040","$169,900",2,1,924,Townhouse for sale,33.40914,-111.981766,https://www.zillow.comhttps://www.zillow.com/homedetails/4218-S-46th-Pl-Phoenix-AZ-85040/7556731_zpid/
"11237 N 15th Ln, Phoenix, AZ 85029","$759,000",4,2.5,3392,House for sale,33.589054,-112.09252,https://www.zillow.comhttps://www.zillow.com/homedetails/11237-N-15th-Ln-Phoenix-AZ-85029/7784812_zpid/
"20626 N 35th Ave, Glendale, AZ 85308","$224,900",3,2,1152,Home for sale,33.67388,-112.135086,https://www.zillow.comhttps://www.zillow.com/homedetails/20626-N-35th-Ave-Glendale-AZ-85308/67085044_zpid/
"2422 W Acoma Dr, Phoenix, AZ 85023","$550,000",4,2,1905,House for sale,33.61836,-112.112816,https://www.zillow.comhttps://www.zillow.com/homedetails/2422-W-Acoma-Dr-Phoenix-AZ-85023/7961530_zpid/
"842 E Village Circle Dr N, Phoenix, AZ 85022","$595,000",3,2,1782,House for sale,33.61097,-112.06184,https://www.zillow.comhttps://www.zillow.com/homedetails/842-E-Village-Circle-Dr-N-Phoenix-AZ-85022/7782865_zpid/
"3341 E Cochise Rd, Phoenix, AZ 85028","$615,000",4,3,2121,House for sale,33.57993,-112.009415,https://www.zillow.comhttps://www.zillow.com/homedetails/3341-E-Cochise-Rd-Phoenix-AZ-85028/7810921_zpid/
"20 W Pasadena Ave, Phoenix, AZ 85013","$1,195,000",4,3,1667,House for sale,33.510887,-112.07534,https://www.zillow.comhttps://www.zillow.com/homedetails/20-W-Pasadena-Ave-Phoenix-AZ-85013/7801434_zpid/
"2605 W Van Buren St LOT 80, Phoenix, AZ 85009","$120,000",3,2,928,Home for sale,33.45007,-112.11586,https://www.zillow.comhttps://www.zillow.com/homedetails/2605-W-Van-Buren-St-LOT-80-Phoenix-AZ-85009/449334562_zpid/
"2210 E Everett Dr, Phoenix, AZ 85022","$630,500",4,3,2263,House for sale,33.619873,-112.03459,https://www.zillow.comhttps://www.zillow.com/homedetails/2210-E-Everett-Dr-Phoenix-AZ-85022/8014073_zpid/
"7221 W Globe Ave, Phoenix, AZ 85043","$379,000",4,2,1712,House for sale,33.418633,-112.21578,https://www.zillow.comhttps://www.zillow.com/homedetails/7221-W-Globe-Ave-Phoenix-AZ-85043/71604349_zpid/
"1302 W Apache St, Phoenix, AZ 85007","$429,000",3,2,1841,House for sale,33.430607,-112.089195,https://www.zillow.comhttps://www.zillow.com/homedetails/1302-W-Apache-St-Phoenix-AZ-85007/7501459_zpid/
"4425 E Night Owl Ln, Cave Creek, AZ 85331","$1,025,000",5,3.5,3604,House for sale,33.79637,-111.9849,https://www.zillow.comhttps://www.zillow.com/homedetails/4425-E-Night-Owl-Ln-Cave-Creek-AZ-85331/55266936_zpid/
"2470 E Roma Ave, Phoenix, AZ 85016","$599,500",2,2.5,2104,Townhouse for sale,33.50104,-112.02841,https://www.zillow.comhttps://www.zillow.com/homedetails/2470-E-Roma-Ave-Phoenix-AZ-85016/71618730_zpid/
"3636 N 21st Ave, Phoenix, AZ 85015","$310,000",3,1,1120,House for sale,33.490864,-112.10399,https://www.zillow.comhttps://www.zillow.com/homedetails/3636-N-21st-Ave-Phoenix-AZ-85015/7517054_zpid/
"114 W Adams St #PENTHOUSE, Phoenix, AZ 85003","$2,200,000",2,2.5,2668,Condo for sale,33.449486,-112.07545,https://www.zillow.comhttps://www.zillow.com/homedetails/114-W-Adams-St-PENTHOUSE-Phoenix-AZ-85003/402665717_zpid/
"2050 W Dunlap Ave LOT D42, Phoenix, AZ 85021","$85,000",2,2,960,Home for sale,33.56985,-112.10299,https://www.zillow.comhttps://www.zillow.com/homedetails/2050-W-Dunlap-Ave-LOT-D42-Phoenix-AZ-85021/453094468_zpid/
"5822 N 14th Ave, Phoenix, AZ 85013","$895,000",3,2.5,2363,House for sale,33.522697,-112.09077,https://www.zillow.comhttps://www.zillow.com/homedetails/5822-N-14th-Ave-Phoenix-AZ-85013/7775452_zpid/
"2050 W Dunlap Ave LOT B131, Phoenix, AZ 85021","$8,900",2,1,720,Home for sale,33.571358,-112.10277,https://www.zillow.comhttps://www.zillow.com/homedetails/2050-W-Dunlap-Ave-LOT-B131-Phoenix-AZ-85021/2055523941_zpid/
"4602 W Monte Cristo Ave, Glendale, AZ 85306","$950,000",3,2,2182,House for sale,33.63101,-112.15769,https://www.zillow.comhttps://www.zillow.com/homedetails/4602-W-Monte-Cristo-Ave-Glendale-AZ-85306/7951620_zpid/
"27 W Cochise Dr, Phoenix, AZ 85021","$1,250,000",3,2,2203,House for sale,33.579628,-112.07153,https://www.zillow.comhttps://www.zillow.com/homedetails/27-W-Cochise-Dr-Phoenix-AZ-85021/7788357_zpid/
"5822 N 44th Pl, Phoenix, AZ 85018","$2,195,000",4,2.5,3030,House for sale,33.521187,-111.98604,https://www.zillow.comhttps://www.zillow.com/homedetails/5822-N-44th-Pl-Phoenix-AZ-85018/7835486_zpid/
"33427 N 14th St, Phoenix, AZ 85085","$1,999,900",4,5,3696,House for sale,33.78841,-112.05061,https://www.zillow.comhttps://www.zillow.com/homedetails/33427-N-14th-St-Phoenix-AZ-85085/300103430_zpid/
"2019 N 78th Ave, Phoenix, AZ 85035","$315,000",4,2.5,1934,House for sale,33.470062,-112.22685,https://www.zillow.comhttps://www.zillow.com/homedetails/2019-N-78th-Ave-Phoenix-AZ-85035/95167355_zpid/
"5425 W Harwell Rd, Laveen, AZ 85339","$480,000",4,2.5,2659,House for sale,33.374374,-112.176414,https://www.zillow.comhttps://www.zillow.com/homedetails/5425-W-Harwell-Rd-Laveen-AZ-85339/81990002_zpid/
"5101 E Toniko Dr, Phoenix, AZ 85044","$540,000",4,2,2185,House for sale,33.338364,-111.976616,https://www.zillow.comhttps://www.zillow.com/homedetails/5101-E-Toniko-Dr-Phoenix-AZ-85044/8148431_zpid/
"4911 E Amelia Ave, Phoenix, AZ 85018","$2,399,000",5,4.5,3540,House for sale,33.49331,-111.975174,https://www.zillow.comhttps://www.zillow.com/homedetails/4911-E-Amelia-Ave-Phoenix-AZ-85018/7565774_zpid/
"3415 E Anderson Dr, Phoenix, AZ 85032","$449,999",3,2,1289,House for sale,33.644447,-112.00902,https://www.zillow.comhttps://www.zillow.com/homedetails/3415-E-Anderson-Dr-Phoenix-AZ-85032/7998384_zpid/
"4400 N 20th St, Phoenix, AZ 85016","$775,000",3,2,1908,House for sale,33.50037,-112.0392,https://www.zillow.comhttps://www.zillow.com/homedetails/4400-N-20th-St-Phoenix-AZ-85016/7804492_zpid/
"3363 W Lone Cactus Dr, Phoenix, AZ 85027","$465,000",3,2,1888,House for sale,33.68033,-112.13285,https://www.zillow.comhttps://www.zillow.com/homedetails/3363-W-Lone-Cactus-Dr-Phoenix-AZ-85027/7933717_zpid/
"5312 E Windsor Ave, Phoenix, AZ 85008","$415,000",2,2,1007,House for sale,33.478462,-111.96685,https://www.zillow.comhttps://www.zillow.com/homedetails/5312-E-Windsor-Ave-Phoenix-AZ-85008/7562726_zpid/
"4601 N 102nd Ave UNIT 1055, Phoenix, AZ 85037","$270,000",2,2,1088,Townhouse for sale,33.50294,-112.278915,https://www.zillow.comhttps://www.zillow.com/homedetails/4601-N-102nd-Ave-UNIT-1055-Phoenix-AZ-85037/7484178_zpid/
"5307 N 32nd Pl, Phoenix, AZ 85018","$1,395,000",5,3.5,2820,House for sale,33.515423,-112.01122,https://www.zillow.comhttps://www.zillow.com/homedetails/5307-N-32nd-Pl-Phoenix-AZ-85018/7832848_zpid/
"26826 N 66th Ln, Phoenix, AZ 85083","$499,000",3,2,2079,House for sale,33.72757,-112.202965,https://www.zillow.comhttps://www.zillow.com/homedetails/26826-N-66th-Ln-Phoenix-AZ-85083/55262421_zpid/
"1750 W Mohawk Ln, Phoenix, AZ 85027","$389,900",2,2,1018,House for sale,33.673157,-112.0963,https://www.zillow.comhttps://www.zillow.com/homedetails/1750-W-Mohawk-Ln-Phoenix-AZ-85027/7966169_zpid/
"1341 E Willetta St, Phoenix, AZ 85006","$679,900",7,3,2320,Multi-family home for sale,33.463337,-112.05239,https://www.zillow.comhttps://www.zillow.com/homedetails/1341-E-Willetta-St-Phoenix-AZ-85006/7529349_zpid/
"3308 N 51st St, Phoenix, AZ 85018","$1,895,000",5,3,2650,House for sale,33.486233,-111.97146,https://www.zillow.comhttps://www.zillow.com/homedetails/3308-N-51st-St-Phoenix-AZ-85018/7566723_zpid/
"7232 N 22nd St, Phoenix, AZ 85020","$999,000",4,3,2859,House for sale,33.543137,-112.034904,https://www.zillow.comhttps://www.zillow.com/homedetails/7232-N-22nd-St-Phoenix-AZ-85020/7807289_zpid/
"1040 E Clinton St, Phoenix, AZ 85020","$415,000",3,2,1765,House for sale,33.58276,-112.058945,https://www.zillow.comhttps://www.zillow.com/homedetails/1040-E-Clinton-St-Phoenix-AZ-85020/7786027_zpid/
"2214 N 7th Ave, Phoenix, AZ 85007","$539,000",3,2,1312,House for sale,33.471638,-112.08314,https://www.zillow.comhttps://www.zillow.com/homedetails/2214-N-7th-Ave-Phoenix-AZ-85007/7520764_zpid/
"11809 S Montezuma Ct, Phoenix, AZ 85044","$2,675,000",6,7,7685,House for sale,33.3396,-112.01405,https://www.zillow.comhttps://www.zillow.com/homedetails/11809-S-Montezuma-Ct-Phoenix-AZ-85044/8150091_zpid/
"10331 W Devonshire Ave, Phoenix, AZ 85037","$349,900",3,3.5,1431,House for sale,33.495495,-112.28216,https://www.zillow.comhttps://www.zillow.com/homedetails/10331-W-Devonshire-Ave-Phoenix-AZ-85037/95153862_zpid/
"4846 S 36th Ave, Phoenix, AZ 85041","$315,000",3,1,960,House for sale,33.401245,-112.135864,https://www.zillow.comhttps://www.zillow.com/homedetails/4846-S-36th-Ave-Phoenix-AZ-85041/7503146_zpid/
"2617 W Willow Ave, Phoenix, AZ 85029","$282,000",3,2.5,1343,Townhouse for sale,33.607487,-112.11541,https://www.zillow.comhttps://www.zillow.com/homedetails/2617-W-Willow-Ave-Phoenix-AZ-85029/7738544_zpid/
"1432 E Pedro Rd, Phoenix, AZ 85042","$733,875",4,3.5,2771,House for sale,33.366463,-112.051575,https://www.zillow.comhttps://www.zillow.com/homedetails/1432-E-Pedro-Rd-Phoenix-AZ-85042/157727621_zpid/
"2534 N Mitchell St, Phoenix, AZ 85006","$519,900",3,2,1176,House for sale,33.476044,-112.05768,https://www.zillow.comhttps://www.zillow.com/homedetails/2534-N-Mitchell-St-Phoenix-AZ-85006/7533580_zpid/
"927 E Charleston Ave, Phoenix, AZ 85022","$340,000",2,2,1214,House for sale,33.64994,-112.05977,https://www.zillow.comhttps://www.zillow.com/homedetails/927-E-Charleston-Ave-Phoenix-AZ-85022/8002397_zpid/
"4321 E Rowel Rd, Phoenix, AZ 85050","$540,000",3,2,1508,House for sale,33.72545,-111.98728,https://www.zillow.comhttps://www.zillow.com/homedetails/4321-E-Rowel-Rd-Phoenix-AZ-85050/7984110_zpid/
"8113 W Osborn Rd, Phoenix, AZ 85033","$450,000",4,3,2211,Multi-family home for sale,33.486885,-112.23408,https://www.zillow.comhttps://www.zillow.com/homedetails/8113-W-Osborn-Rd-Phoenix-AZ-85033/7479269_zpid/
"2234 E Lawrence Rd, Phoenix, AZ 85016","$900,000",4,2.5,2425,House for sale,33.535286,-112.033104,https://www.zillow.comhttps://www.zillow.com/homedetails/2234-E-Lawrence-Rd-Phoenix-AZ-85016/7808431_zpid/
"2650 W Union Hills Dr LOT 100, Phoenix, AZ 85027","$103,000",3,2,1440,Home for sale,33.657333,-112.11778,https://www.zillow.comhttps://www.zillow.com/homedetails/2650-W-Union-Hills-Dr-LOT-100-Phoenix-AZ-85027/2057652859_zpid/
"2441 W Beverly Rd, Phoenix, AZ 85041","$427,000",4,2,1735,House for sale,33.375454,-112.112854,https://www.zillow.comhttps://www.zillow.com/homedetails/2441-W-Beverly-Rd-Phoenix-AZ-85041/89456619_zpid/
"3038 E Avalon Dr, Phoenix, AZ 85016","$699,000",4,2.5,2819,House for sale,33.483593,-112.015686,https://www.zillow.comhttps://www.zillow.com/homedetails/3038-E-Avalon-Dr-Phoenix-AZ-85016/7538518_zpid/
"2140 E Michigan Ave #5, Phoenix, AZ 85022","$119,500",3,2,1456,Home for sale,33.653004,-112.03663,https://www.zillow.comhttps://www.zillow.com/homedetails/2140-E-Michigan-Ave-5-Phoenix-AZ-85022/352174505_zpid/
"14027 N 32nd St, Phoenix, AZ 85032","$549,900",4,3.5,2544,House for sale,33.614536,-112.01291,https://www.zillow.comhttps://www.zillow.com/homedetails/14027-N-32nd-St-Phoenix-AZ-85032/8011792_zpid/
"24617 N 49th Ave, Glendale, AZ 85310","$900,000",4,3,2584,House for sale,33.709404,-112.164635,https://www.zillow.comhttps://www.zillow.com/homedetails/24617-N-49th-Ave-Glendale-AZ-85310/7930318_zpid/
"4012 S 3rd Ave, Phoenix, AZ 85041","$154,900",2,2,,Multi-family home for sale,33.41032,-112.077995,https://www.zillow.comhttps://www.zillow.com/homedetails/4012-S-3rd-Ave-Phoenix-AZ-85041/7523506_zpid/
"3034 N 40th St APT 4, Phoenix, AZ 85018","$290,000",2,2,910,Condo for sale,33.483658,-111.996254,https://www.zillow.comhttps://www.zillow.com/homedetails/3034-N-40th-St-APT-4-Phoenix-AZ-85018/7564629_zpid/
"2218 E Desert Trumpet Rd, Phoenix, AZ 85048","$570,000",4,2,1817,House for sale,33.307503,-112.03514,https://www.zillow.comhttps://www.zillow.com/homedetails/2218-E-Desert-Trumpet-Rd-Phoenix-AZ-85048/8160011_zpid/
"13041 S 45th Pl, Phoenix, AZ 85044","$465,000",2,2,1352,House for sale,33.32641,-111.98562,https://www.zillow.comhttps://www.zillow.com/homedetails/13041-S-45th-Pl-Phoenix-AZ-85044/8150909_zpid/
"15846 S 33rd Pl, Phoenix, AZ 85048","$600,000",4,2.5,2304,House for sale,33.302353,-112.011024,https://www.zillow.comhttps://www.zillow.com/homedetails/15846-S-33rd-Pl-Phoenix-AZ-85048/67087051_zpid/
"4114 E Union Hills Dr UNIT 1008, Phoenix, AZ 85050","$329,000",2,2,1002,Townhouse for sale,33.655537,-111.99233,https://www.zillow.comhttps://www.zillow.com/homedetails/4114-E-Union-Hills-Dr-UNIT-1008-Phoenix-AZ-85050/8014734_zpid/
"2712 E Mountain View Rd, Phoenix, AZ 85028","$895,000",3,2,2217,House for sale,33.575195,-112.023384,https://www.zillow.comhttps://www.zillow.com/homedetails/2712-E-Mountain-View-Rd-Phoenix-AZ-85028/7813574_zpid/
"2930 E Quiet Hollow Ln, Phoenix, AZ 85024","$744,950",4,2.5,2877,House for sale,33.712677,-112.02055,https://www.zillow.comhttps://www.zillow.com/homedetails/2930-E-Quiet-Hollow-Ln-Phoenix-AZ-85024/82826525_zpid/
"3631 W Colter St, Phoenix, AZ 85019","$399,999",4,3,2252,House for sale,33.512844,-112.13758,https://www.zillow.comhttps://www.zillow.com/homedetails/3631-W-Colter-St-Phoenix-AZ-85019/7720059_zpid/
"9919 N 47th Pl, Phoenix, AZ 85028","$1,775,000",4,3.5,3220,House for sale,33.578724,-111.97865,https://www.zillow.comhttps://www.zillow.com/homedetails/9919-N-47th-Pl-Phoenix-AZ-85028/7828830_zpid/
"5401 E Van Buren St UNIT 3057, Phoenix, AZ 85008","$259,999",2,1,862,For sale by owner,33.45052,-111.959885,https://www.zillow.comhttps://www.zillow.com/homedetails/5401-E-Van-Buren-St-UNIT-3057-Phoenix-AZ-85008/68533809_zpid/
"2625 E Indian School Rd UNIT 343, Phoenix, AZ 85016","$250,000",2,2,874,Condo for sale,33.493492,-112.02397,https://www.zillow.comhttps://www.zillow.com/homedetails/2625-E-Indian-School-Rd-UNIT-343-Phoenix-AZ-85016/82801584_zpid/
"1444 W Wickieup Ln, Phoenix, AZ 85027","$469,900",4,2,1700,House for sale,33.66505,-112.091,https://www.zillow.comhttps://www.zillow.com/homedetails/1444-W-Wickieup-Ln-Phoenix-AZ-85027/7971521_zpid/
"4626 E Summerhaven Dr, Phoenix, AZ 85044","$635,000",5,3,2337,House for sale,33.324345,-111.984924,https://www.zillow.comhttps://www.zillow.com/homedetails/4626-E-Summerhaven-Dr-Phoenix-AZ-85044/8256353_zpid/
"7101 N 36th Ave APT 102, Phoenix, AZ 85051","$162,360",2,2,960,Townhouse for sale,33.54046,-112.136116,https://www.zillow.comhttps://www.zillow.com/homedetails/7101-N-36th-Ave-APT-102-Phoenix-AZ-85051/67801959_zpid/
"5223 W Bent Tree Dr, Phoenix, AZ 85083","$765,000",5,4,4070,House for sale,33.73362,-112.17228,https://www.zillow.comhttps://www.zillow.com/homedetails/5223-W-Bent-Tree-Dr-Phoenix-AZ-85083/89136593_zpid/
"10208 W Highland Ave, Phoenix, AZ 85037","$380,000",3,2,1394,House for sale,33.505413,-112.28123,https://www.zillow.comhttps://www.zillow.com/homedetails/10208-W-Highland-Ave-Phoenix-AZ-85037/7483850_zpid/
"1408 E Carson Rd, Phoenix, AZ 85042","$429,950",4,2,1680,House for sale,33.382133,-112.05123,https://www.zillow.comhttps://www.zillow.com/homedetails/1408-E-Carson-Rd-Phoenix-AZ-85042/7526711_zpid/
"4810 W Kelton Ln, Glendale, AZ 85306","$420,000",3,2,1286,House for sale,33.636635,-112.16286,https://www.zillow.comhttps://www.zillow.com/homedetails/4810-W-Kelton-Ln-Glendale-AZ-85306/7951044_zpid/
"15711 S 11th Ave, Phoenix, AZ 85045","$1,199,000",4,3,3662,House for sale,33.303986,-112.08607,https://www.zillow.comhttps://www.zillow.com/homedetails/15711-S-11th-Ave-Phoenix-AZ-85045/240312687_zpid/
"5757 S 21st Ter, Phoenix, AZ 85040","$298,000",2,2,1041,Townhouse for sale,33.3936,-112.03478,https://www.zillow.comhttps://www.zillow.com/homedetails/5757-S-21st-Ter-Phoenix-AZ-85040/71612716_zpid/
"3114 E Kristal Way, Phoenix, AZ 85050","$499,000",3,2,1249,House for sale,33.66208,-112.01487,https://www.zillow.comhttps://www.zillow.com/homedetails/3114-E-Kristal-Way-Phoenix-AZ-85050/7993860_zpid/
"2438 W Via Dona Rd, Phoenix, AZ 85085","$540,000",4,2.5,2232,House for sale,33.740593,-112.11151,https://www.zillow.comhttps://www.zillow.com/homedetails/2438-W-Via-Dona-Rd-Phoenix-AZ-85085/67791495_zpid/
"5106 N 17th Ave APT 3, Phoenix, AZ 85015","$294,500",2,2,1082,Townhouse for sale,33.511536,-112.096245,https://www.zillow.comhttps://www.zillow.com/homedetails/5106-N-17th-Ave-APT-3-Phoenix-AZ-85015/7775960_zpid/
"8944 N 17th Ln, Phoenix, AZ 85021","$350,000",3,2,1444,House for sale,33.567284,-112.0964,https://www.zillow.comhttps://www.zillow.com/homedetails/8944-N-17th-Ln-Phoenix-AZ-85021/449984078_zpid/
"18035 N 29th Dr, Phoenix, AZ 85053","$379,990",3,2,1669,House for sale,33.650635,-112.12166,https://www.zillow.comhttps://www.zillow.com/homedetails/18035-N-29th-Dr-Phoenix-AZ-85053/7940832_zpid/
"16608 S 16th Ave, Phoenix, AZ 85045","$715,000",4,2.5,2298,House for sale,33.29606,-112.09438,https://www.zillow.comhttps://www.zillow.com/homedetails/16608-S-16th-Ave-Phoenix-AZ-85045/8284709_zpid/
"4634 W Aire Libre Ave, Glendale, AZ 85306","$470,000",4,2,1768,House for sale,33.637856,-112.15697,https://www.zillow.comhttps://www.zillow.com/homedetails/4634-W-Aire-Libre-Ave-Glendale-AZ-85306/7950823_zpid/
"1701 E Colter St UNIT 147, Phoenix, AZ 85016","$275,000",2,2,790,Townhouse for sale,33.51174,-112.04478,https://www.zillow.comhttps://www.zillow.com/homedetails/1701-E-Colter-St-UNIT-147-Phoenix-AZ-85016/67804445_zpid/
"2839 W Bethany Home Rd, Phoenix, AZ 85017","$340,000",4,2,1231,For sale by owner,33.5086,-112.1254,https://www.zillow.comhttps://www.zillow.com/homedetails/2839-W-Bethany-Home-Rd-Phoenix-AZ-85017/7763054_zpid/
"2132 E Northview Ave, Phoenix, AZ 85020","$995,000",3,2,2172,House for sale,33.54362,-112.03563,https://www.zillow.comhttps://www.zillow.com/homedetails/2132-E-Northview-Ave-Phoenix-AZ-85020/7807312_zpid/
"6618 S 54th Ln, Laveen, AZ 85339","$555,000",5,3,4040,House for sale,33.3861,-112.176575,https://www.zillow.comhttps://www.zillow.com/homedetails/6618-S-54th-Ln-Laveen-AZ-85339/71619402_zpid/
"723 E Moreland St, Phoenix, AZ 85006","$400,000",2,1,1204,House for sale,33.46087,-112.06405,https://www.zillow.comhttps://www.zillow.com/homedetails/723-E-Moreland-St-Phoenix-AZ-85006/7530027_zpid/
"18002 N 41st St APT 2, Phoenix, AZ 85032","$265,000",2,1,792,Condo for sale,33.65001,-111.99436,https://www.zillow.comhttps://www.zillow.com/homedetails/18002-N-41st-St-APT-2-Phoenix-AZ-85032/8018237_zpid/
"3923 W Hayduk Rd, Laveen, AZ 85339","$684,830",4,3,2582,New construction,33.35989,-112.144554,https://www.zillow.comhttps://www.zillow.com/homedetails/3923-W-Hayduk-Rd-Laveen-AZ-85339/295424751_zpid/
"2840 W Marlette Ave, Phoenix, AZ 85017","$349,000",4,2,1395,House for sale,33.529312,-112.12044,https://www.zillow.comhttps://www.zillow.com/homedetails/2840-W-Marlette-Ave-Phoenix-AZ-85017/7759770_zpid/
"4020 W Menadota Dr, Glendale, AZ 85308","$510,000",3,2,1999,House for sale,33.668808,-112.14741,https://www.zillow.comhttps://www.zillow.com/homedetails/4020-W-Menadota-Dr-Glendale-AZ-85308/50183751_zpid/
"4024 E Hiddenview Dr, Phoenix, AZ 85048","$465,000",3,2,1432,House for sale,33.30111,-111.99627,https://www.zillow.comhttps://www.zillow.com/homedetails/4024-E-Hiddenview-Dr-Phoenix-AZ-85048/8259430_zpid/
"4628 W Hasan Dr, Laveen, AZ 85339","$549,900",5,2.5,3331,House for sale,33.39092,-112.158516,https://www.zillow.comhttps://www.zillow.com/homedetails/4628-W-Hasan-Dr-Laveen-AZ-85339/67773458_zpid/
"18009 N 15th Dr, Phoenix, AZ 85023","$425,900",4,2,1770,House for sale,33.64957,-112.09216,https://www.zillow.comhttps://www.zillow.com/homedetails/18009-N-15th-Dr-Phoenix-AZ-85023/7957264_zpid/
"3848 N 3rd Ave UNIT 1044, Phoenix, AZ 85013","$260,000",2,2,989,Condo for sale,33.49431,-112.08087,https://www.zillow.comhttps://www.zillow.com/homedetails/3848-N-3rd-Ave-UNIT-1044-Phoenix-AZ-85013/68957049_zpid/
"19031 N 13th Dr, Phoenix, AZ 85027","$425,000",3,2,1256,House for sale,33.65942,-112.08743,https://www.zillow.comhttps://www.zillow.com/homedetails/19031-N-13th-Dr-Phoenix-AZ-85027/7971747_zpid/
"7506 W Sells Dr, Phoenix, AZ 85033","$365,000",4,2,1447,House for sale,33.50204,-112.22111,https://www.zillow.comhttps://www.zillow.com/homedetails/7506-W-Sells-Dr-Phoenix-AZ-85033/7468104_zpid/
"8429 W Vernon Ave, Phoenix, AZ 85037","$325,000",3,2.5,1582,House for sale,33.47285,-112.24058,https://www.zillow.comhttps://www.zillow.com/homedetails/8429-W-Vernon-Ave-Phoenix-AZ-85037/88795544_zpid/
"7147 N 23rd Pl, Phoenix, AZ 85020","$3,399,000",4,4,4539,House for sale,33.54183,-112.030945,https://www.zillow.comhttps://www.zillow.com/homedetails/7147-N-23rd-Pl-Phoenix-AZ-85020/7807496_zpid/
"2122 W Piccadilly Rd, Phoenix, AZ 85015","$369,900",3,2,1476,House for sale,33.493736,-112.1048,https://www.zillow.comhttps://www.zillow.com/homedetails/2122-W-Piccadilly-Rd-Phoenix-AZ-85015/7515979_zpid/
"2629 E Verbena Dr, Phoenix, AZ 85048","$649,000",5,3,3254,House for sale,33.30611,-112.02616,https://www.zillow.comhttps://www.zillow.com/homedetails/2629-E-Verbena-Dr-Phoenix-AZ-85048/8160809_zpid/
"4303 E Cactus Rd APT 441, Phoenix, AZ 85032","$299,999",2,2,1256,Apartment for sale,33.59802,-111.99015,https://www.zillow.comhttps://www.zillow.com/homedetails/4303-E-Cactus-Rd-APT-441-Phoenix-AZ-85032/7824567_zpid/
